,fit_time,score_time,test_AUC,test_ACC,test_bACC,test_SENS,test_SPEC,n_features
0,0.0,0.01007986068725586,0.8,0.7142857142857143,0.65,0.8,0.5,10.0
1,0.0,0.01007986068725586,0.6000000000000001,0.7142857142857143,0.65,0.8,0.5,10.0
2,0.0,0.01007986068725586,0.8,0.5714285714285714,0.55,0.6,0.5,10.0
3,0.0,0.01007986068725586,0.5,0.42857142857142855,0.45,0.4,0.5,10.0
4,0.0,0.01007986068725586,0.5833333333333334,0.5714285714285714,0.5833333333333333,0.5,0.6666666666666666,10.0
5,0.0,0.01007986068725586,1.0,1.0,1.0,1.0,1.0,10.0
6,0.0,0.01007986068725586,0.9,0.7142857142857143,0.8,0.6,1.0,10.0
7,0.00503849983215332,0.00908970832824707,0.5,0.42857142857142855,0.3,0.6,0.0,10.0
8,0.006048440933227539,0.009410619735717773,0.5,0.42857142857142855,0.45,0.4,0.5,10.0
9,0.006048440933227539,0.009410619735717773,0.8333333333333334,0.5714285714285714,0.5833333333333333,0.5,0.6666666666666666,10.0
10,0.006048440933227539,0.009410619735717773,1.0,1.0,1.0,1.0,1.0,10.0
11,0.0010099411010742188,0.010419368743896484,0.6000000000000001,0.42857142857142855,0.45,0.4,0.5,10.0
12,0.0,0.010419368743896484,0.6000000000000001,0.7142857142857143,0.65,0.8,0.5,10.0
13,0.0,0.010419368743896484,1.0,0.8571428571428571,0.75,1.0,0.5,10.0
14,0.0,0.010419368743896484,0.9166666666666667,0.7142857142857143,0.75,0.5,1.0,10.0
15,0.00403141975402832,0.009899377822875977,1.0,0.8571428571428571,0.9,0.8,1.0,10.0
16,0.0,0.009899377822875977,0.1,0.2857142857142857,0.2,0.4,0.0,10.0
17,0.002339601516723633,0.0035114288330078125,0.8,0.7142857142857143,0.65,0.8,0.5,10.0
18,0.0,0.011605024337768555,0.7,0.7142857142857143,0.8,0.6,1.0,10.0
19,0.0,0.012743711471557617,0.75,0.7142857142857143,0.7083333333333333,0.75,0.6666666666666666,10.0
20,0.0,0.012743711471557617,0.6000000000000001,0.42857142857142855,0.45,0.4,0.5,10.0
21,0.0,0.012743711471557617,0.9,0.8571428571428571,0.75,1.0,0.5,10.0
22,0.0,0.012743711471557617,0.9,0.8571428571428571,0.9,0.8,1.0,10.0
23,0.0,0.012743711471557617,1.0,0.8571428571428571,0.9,0.8,1.0,10.0
24,0.010097742080688477,0.008166313171386719,0.5833333333333334,0.5714285714285714,0.5833333333333333,0.5,0.6666666666666666,10.0
25,0.010097742080688477,0.008166313171386719,0.6000000000000001,0.7142857142857143,0.65,0.8,0.5,10.0
26,0.010097742080688477,0.00970768928527832,0.9,0.8571428571428571,0.9,0.8,1.0,10.0
27,0.01223301887512207,0.0075724124908447266,0.9,0.8571428571428571,0.9,0.8,1.0,10.0
28,0.0026459693908691406,0.00706171989440918,0.4,0.42857142857142855,0.45,0.4,0.5,10.0
29,0.0005106925964355469,0.00706171989440918,1.0,0.8571428571428571,0.875,0.75,1.0,10.0
30,0.0,0.011584281921386719,0.6000000000000001,0.7142857142857143,0.65,0.8,0.5,10.0
31,0.0,0.011584281921386719,0.8,0.8571428571428571,0.9,0.8,1.0,10.0
32,0.0,0.011584281921386719,0.8,0.8571428571428571,0.9,0.8,1.0,10.0
33,0.003985166549682617,0.0071277618408203125,0.9,0.7142857142857143,0.65,0.8,0.5,10.0
34,0.005520343780517578,0.006063938140869141,0.7500000000000001,0.5714285714285714,0.5833333333333333,0.5,0.6666666666666666,10.0
35,0.003985166549682617,0.0071277618408203125,0.9,0.7142857142857143,0.65,0.8,0.5,10.0
36,0.005520343780517578,0.006063938140869141,1.0,0.8571428571428571,0.9,0.8,1.0,10.0
37,0.0,0.01111292839050293,0.5,0.5714285714285714,0.55,0.6,0.5,10.0
38,0.0015413761138916016,0.010114908218383789,1.0,1.0,1.0,1.0,1.0,10.0
39,0.0,0.00552058219909668,0.25,0.42857142857142855,0.4583333333333333,0.25,0.6666666666666666,10.0
40,0.0,0.010114908218383789,0.6,0.5714285714285714,0.55,0.6,0.5,10.0
41,0.0,0.010047435760498047,0.8,0.7142857142857143,0.65,0.8,0.5,10.0
42,0.0,0.010114908218383789,0.7,0.5714285714285714,0.55,0.6,0.5,10.0
43,0.0,0.010047435760498047,1.0,0.8571428571428571,0.9,0.8,1.0,10.0
44,0.0,0.010114908218383789,0.8333333333333334,0.7142857142857143,0.7083333333333333,0.75,0.6666666666666666,10.0
45,0.0,0.010047435760498047,0.4,0.5714285714285714,0.55,0.6,0.5,10.0
46,0.004522562026977539,0.010604619979858398,0.7,0.42857142857142855,0.45,0.4,0.5,10.0
47,0.0,0.010662317276000977,0.8,0.8571428571428571,0.9,0.8,1.0,10.0
48,0.004522562026977539,0.01111292839050293,0.7,0.5714285714285714,0.55,0.6,0.5,10.0
49,0.0,0.011661291122436523,1.0,0.8571428571428571,0.8333333333333333,1.0,0.6666666666666666,10.0
50,0.0030355453491210938,0.008077383041381836,0.9,0.5714285714285714,0.7,0.4,1.0,10.0
51,0.004526853561401367,0.008131742477416992,0.9,0.8571428571428571,0.9,0.8,1.0,10.0
52,0.0030355453491210938,0.008077383041381836,0.9,0.5714285714285714,0.7,0.4,1.0,10.0
53,0.0,0.009656906127929688,0.9,0.7142857142857143,0.65,0.8,0.5,10.0
54,0.00552058219909668,0.009656906127929688,0.5,0.5714285714285714,0.5416666666666666,0.75,0.3333333333333333,10.0
55,0.002004384994506836,0.008522987365722656,0.5,0.42857142857142855,0.45,0.4,0.5,10.0
56,0.0,0.01265859603881836,1.0,1.0,1.0,1.0,1.0,10.0
57,0.0015048980712890625,0.007539272308349609,0.6000000000000001,0.5714285714285714,0.7,0.4,1.0,10.0
58,0.0,0.010637044906616211,0.8,0.7142857142857143,0.65,0.8,0.5,10.0
59,0.002013683319091797,0.010050296783447266,0.5833333333333334,0.5714285714285714,0.5416666666666666,0.75,0.3333333333333333,10.0
60,0.001996278762817383,0.005520343780517578,0.8,0.5714285714285714,0.55,0.6,0.5,10.0
61,0.002005338668823242,0.010553836822509766,0.9,0.8571428571428571,0.9,0.8,1.0,10.0
62,0.001997709274291992,0.010044336318969727,0.9,0.7142857142857143,0.65,0.8,0.5,10.0
63,0.0015079975128173828,0.010049819946289062,0.5,0.5714285714285714,0.7,0.4,1.0,10.0
64,0.0010004043579101562,0.009044170379638672,0.4166666666666667,0.7142857142857143,0.6666666666666666,1.0,0.3333333333333333,10.0
65,0.0019998550415039062,0.009046792984008789,0.5,0.5714285714285714,0.55,0.6,0.5,10.0
66,0.0025053024291992188,0.009539127349853516,0.8,0.5714285714285714,0.55,0.6,0.5,10.0
67,0.002524852752685547,0.00904393196105957,0.9,0.7142857142857143,0.8,0.6,1.0,10.0
68,0.0015139579772949219,0.008531332015991211,0.9,0.7142857142857143,0.8,0.6,1.0,10.0
69,0.001516580581665039,0.010052204132080078,0.6666666666666667,0.8571428571428571,0.8333333333333333,1.0,0.6666666666666666,10.0
70,0.002013683319091797,0.011050939559936523,0.9,0.7142857142857143,0.8,0.6,1.0,10.0
71,0.0010006427764892578,0.010051965713500977,0.5,0.5714285714285714,0.55,0.6,0.5,10.0
72,0.0010013580322265625,0.009048938751220703,0.8,0.7142857142857143,0.8,0.6,1.0,10.0
73,0.0020012855529785156,0.010051965713500977,1.0,0.8571428571428571,0.75,1.0,0.5,10.0
74,0.002005338668823242,0.009044885635375977,0.5833333333333333,0.42857142857142855,0.41666666666666663,0.5,0.3333333333333333,10.0
75,0.0020117759704589844,0.00853109359741211,0.7,0.7142857142857143,0.8,0.6,1.0,10.0
76,0.002523660659790039,0.010046243667602539,1.0,1.0,1.0,1.0,1.0,10.0
77,0.0020003318786621094,0.009834766387939453,0.6,0.7142857142857143,0.65,0.8,0.5,10.0
78,0.0020105838775634766,0.009046316146850586,0.7,0.7142857142857143,0.8,0.6,1.0,10.0
79,0.0020003318786621094,0.010842323303222656,0.8333333333333334,0.8571428571428571,0.8333333333333333,1.0,0.6666666666666666,10.0
80,0.0009999275207519531,0.011046648025512695,0.5,0.7142857142857143,0.65,0.8,0.5,10.0
81,0.0015113353729248047,0.009330987930297852,0.8,0.5714285714285714,0.7,0.4,1.0,10.0
82,0.0025081634521484375,0.010049819946289062,0.9,0.8571428571428571,0.75,1.0,0.5,10.0
83,0.002020120620727539,0.0073108673095703125,1.0,0.7142857142857143,0.8,0.6,1.0,10.0
84,0.0025162696838378906,0.009041547775268555,0.5,0.42857142857142855,0.41666666666666663,0.5,0.3333333333333333,10.0
85,0.0020093917846679688,0.006310939788818359,0.6,0.5714285714285714,0.4,0.8,0.0,10.0
86,0.0020165443420410156,0.00904393196105957,1.0,0.8571428571428571,0.9,0.8,1.0,10.0
87,0.0020093917846679688,0.006310939788818359,0.8,0.8571428571428571,0.9,0.8,1.0,10.0
88,0.0020003318786621094,0.010842323303222656,0.6000000000000001,0.5714285714285714,0.4,0.8,0.0,10.0
89,0.0,0.0,0.5,0.7142857142857143,0.7083333333333333,0.75,0.6666666666666666,10.0
90,0.0025281906127929688,0.0073108673095703125,0.5,0.5714285714285714,0.55,0.6,0.5,10.0
91,0.0,0.01012730598449707,0.7,0.5714285714285714,0.55,0.6,0.5,10.0
92,0.002020120620727539,0.0073108673095703125,0.8,0.7142857142857143,0.8,0.6,1.0,10.0
93,0.0,0.0,0.7,0.7142857142857143,0.5,1.0,0.0,10.0
94,0.0020093917846679688,0.006310939788818359,1.0,1.0,1.0,1.0,1.0,10.0
95,0.0,0.01012730598449707,0.6,0.7142857142857143,0.65,0.8,0.5,10.0
96,0.0019998550415039062,0.005311012268066406,0.9,0.8571428571428571,0.9,0.8,1.0,10.0
97,0.0029990673065185547,0.004311800003051758,0.8,0.7142857142857143,0.8,0.6,1.0,10.0
98,0.0019991397857666016,0.004311800003051758,1.0,0.8571428571428571,0.75,1.0,0.5,10.0
99,0.0010006427764892578,0.0033111572265625,0.5,0.7142857142857143,0.7083333333333333,0.75,0.6666666666666666,10.0
0,0.001993417739868164,0.009546756744384766,0.8,0.5714285714285714,0.4,0.8,0.0,11.0
1,0.0009999275207519531,0.010538816452026367,0.7,0.5714285714285714,0.4,0.8,0.0,11.0
2,0.0019986629486083984,0.009540081024169922,0.6000000000000001,0.5714285714285714,0.55,0.6,0.5,11.0
3,0.0019986629486083984,0.010540246963500977,0.7,0.7142857142857143,0.65,0.8,0.5,11.0
4,0.0009987354278564453,0.009540081024169922,0.6666666666666667,0.7142857142857143,0.7083333333333333,0.75,0.6666666666666666,11.0
5,0.002000570297241211,0.007546186447143555,0.6,0.7142857142857143,0.65,0.8,0.5,11.0
6,0.002000570297241211,0.009538412094116211,1.0,0.5714285714285714,0.7,0.4,1.0,11.0
7,0.0020017623901367188,0.010538101196289062,0.5,0.5714285714285714,0.4,0.8,0.0,11.0
8,0.0020017623901367188,0.010538101196289062,0.7,0.7142857142857143,0.8,0.6,1.0,11.0
9,0.0025093555450439453,0.00902867317199707,0.5,0.5714285714285714,0.5833333333333333,0.5,0.6666666666666666,11.0
10,0.0025093555450439453,0.010043859481811523,0.3,0.5714285714285714,0.4,0.8,0.0,11.0
11,0.0025293827056884766,0.009023904800415039,0.5,0.5714285714285714,0.55,0.6,0.5,11.0
12,0.0025293827056884766,0.009023904800415039,0.6000000000000001,0.7142857142857143,0.65,0.8,0.5,11.0
13,0.002019643783569336,0.008542060852050781,1.0,0.8571428571428571,0.75,1.0,0.5,11.0
14,0.0030279159545898438,0.008542537689208984,0.8333333333333334,0.7142857142857143,0.75,0.5,1.0,11.0
15,0.0020079612731933594,0.011548995971679688,0.9,0.8571428571428571,0.9,0.8,1.0,11.0
16,0.0019996166229248047,0.005548238754272461,0.4,0.2857142857142857,0.2,0.4,0.0,11.0
17,0.002532482147216797,0.007031440734863281,0.8,0.7142857142857143,0.65,0.8,0.5,11.0
18,0.0015330314636230469,0.00601506233215332,0.8,0.5714285714285714,0.55,0.6,0.5,11.0
19,0.0020012855529785156,0.005529642105102539,0.75,0.5714285714285714,0.5416666666666666,0.75,0.3333333333333333,11.0
20,0.0009987354278564453,0.005635976791381836,0.6000000000000001,0.5714285714285714,0.7,0.4,1.0,11.0
21,0.00201416015625,0.003621816635131836,0.8,0.8571428571428571,0.75,1.0,0.5,11.0
22,0.0025167465209960938,0.009121417999267578,0.7,0.5714285714285714,0.55,0.6,0.5,11.0
23,0.0020051002502441406,0.0,0.9,0.7142857142857143,0.65,0.8,0.5,11.0
24,0.0011050701141357422,0.008016347885131836,0.5833333333333334,0.5714285714285714,0.5416666666666666,0.75,0.3333333333333333,11.0
25,0.0,0.008016347885131836,0.7,0.7142857142857143,0.65,0.8,0.5,11.0
26,0.0,0.008016347885131836,0.8,0.7142857142857143,0.65,0.8,0.5,11.0
27,0.0,0.013062477111816406,0.8,0.8571428571428571,0.9,0.8,1.0,11.0
28,0.0,0.013062477111816406,0.5,0.42857142857142855,0.45,0.4,0.5,11.0
29,0.0,0.013062477111816406,0.9166666666666667,0.8571428571428571,0.8333333333333333,1.0,0.6666666666666666,11.0
30,0.0,0.015576601028442383,0.6000000000000001,0.7142857142857143,0.65,0.8,0.5,11.0
31,0.0,0.015855073928833008,0.30000000000000004,0.42857142857142855,0.3,0.6,0.0,11.0
32,0.0,0.01650214195251465,0.8,0.5714285714285714,0.4,0.8,0.0,11.0
33,0.0030355453491210938,0.008529424667358398,0.8,0.8571428571428571,0.9,0.8,1.0,11.0
34,0.008016347885131836,0.007560253143310547,0.6666666666666667,0.5714285714285714,0.5833333333333333,0.5,0.6666666666666666,11.0
35,0.0009255409240722656,0.0030355453491210938,0.8,0.7142857142857143,0.65,0.8,0.5,11.0
36,0.008016347885131836,0.011521339416503906,1.0,0.8571428571428571,0.9,0.8,1.0,11.0
37,0.0,0.011064291000366211,0.5,0.42857142857142855,0.45,0.4,0.5,11.0
38,0.0,0.011521339416503906,1.0,1.0,1.0,1.0,1.0,11.0
39,0.0,0.01208949089050293,0.25,0.2857142857142857,0.29166666666666663,0.25,0.3333333333333333,11.0
40,0.0,0.011521339416503906,0.6,0.5714285714285714,0.55,0.6,0.5,11.0
41,0.0,0.01208949089050293,0.8,0.7142857142857143,0.65,0.8,0.5,11.0
42,0.00504612922668457,0.006475210189819336,0.3,0.5714285714285714,0.4,0.8,0.0,11.0
43,0.0,0.014039039611816406,0.4,0.7142857142857143,0.5,1.0,0.0,11.0
44,0.00504612922668457,0.006475210189819336,0.75,0.8571428571428571,0.875,0.75,1.0,11.0
45,0.0,0.014039039611816406,0.4,0.42857142857142855,0.3,0.6,0.0,11.0
46,0.0,0.006475210189819336,0.6000000000000001,0.5714285714285714,0.55,0.6,0.5,11.0
47,0.0,0.014039039611816406,0.9,0.8571428571428571,0.75,1.0,0.5,11.0
48,0.0025141239166259766,0.003961086273193359,0.4,0.5714285714285714,0.55,0.6,0.5,11.0
49,0.008529424667358398,0.005509614944458008,0.9166666666666667,0.8571428571428571,0.8333333333333333,1.0,0.6666666666666666,11.0
50,0.003439664840698242,0.0030355453491210938,0.9,0.7142857142857143,0.8,0.6,1.0,11.0
51,0.008529424667358398,0.009617805480957031,0.9,0.8571428571428571,0.9,0.8,1.0,11.0
52,0.0021576881408691406,0.010054349899291992,0.8,0.7142857142857143,0.65,0.8,0.5,11.0
53,0.0025348663330078125,0.007082939147949219,1.0,0.8571428571428571,0.75,1.0,0.5,11.0
54,0.0030355453491210938,0.008529424667358398,0.41666666666666663,0.5714285714285714,0.5416666666666666,0.75,0.3333333333333333,11.0
55,0.0035600662231445312,0.0060577392578125,0.30000000000000004,0.2857142857142857,0.2,0.4,0.0,11.0
56,0.0015249252319335938,0.011064291000366211,0.9,0.8571428571428571,0.75,1.0,0.5,11.0
57,0.0029747486114501953,0.0041081905364990234,0.6000000000000001,0.5714285714285714,0.7,0.4,1.0,11.0
58,0.0,0.01208949089050293,0.9,0.8571428571428571,0.75,1.0,0.5,11.0
59,0.0019495487213134766,0.0041081905364990234,0.5,0.5714285714285714,0.5416666666666666,0.75,0.3333333333333333,11.0
60,0.0,0.014039039611816406,0.8,0.5714285714285714,0.55,0.6,0.5,11.0
61,0.0,0.0041081905364990234,0.8,0.8571428571428571,0.75,1.0,0.5,11.0
62,0.0025348663330078125,0.007082939147949219,0.8,0.8571428571428571,0.9,0.8,1.0,11.0
63,0.0,0.0,0.5,0.42857142857142855,0.6,0.2,1.0,11.0
64,0.0,0.01029348373413086,0.33333333333333337,0.5714285714285714,0.5,1.0,0.0,11.0
65,0.001772165298461914,0.009532690048217773,0.4,0.2857142857142857,0.2,0.4,0.0,11.0
66,0.0,0.013076066970825195,0.8,0.5714285714285714,0.55,0.6,0.5,11.0
67,0.0030012130737304688,0.01928424835205078,0.9,0.5714285714285714,0.7,0.4,1.0,11.0
68,0.0,0.016077280044555664,0.3,0.42857142857142855,0.3,0.6,0.0,11.0
69,0.0020003318786621094,0.009725809097290039,0.9166666666666667,0.8571428571428571,0.8333333333333333,1.0,0.6666666666666666,11.0
70,0.0,0.016077280044555664,1.0,0.7142857142857143,0.8,0.6,1.0,11.0
71,0.001999378204345703,0.010161399841308594,0.4,0.5714285714285714,0.55,0.6,0.5,11.0
72,0.0,0.02007746696472168,0.9,0.7142857142857143,0.8,0.6,1.0,11.0
73,0.0015208721160888672,0.008727550506591797,0.7,0.8571428571428571,0.75,1.0,0.5,11.0
74,0.01029348373413086,0.010293722152709961,0.5,0.5714285714285714,0.5833333333333333,0.5,0.6666666666666666,11.0
75,0.0020112991333007812,0.007727384567260742,0.8,0.5714285714285714,0.7,0.4,1.0,11.0
76,0.011555910110473633,0.010042428970336914,1.0,0.7142857142857143,0.8,0.6,1.0,11.0
77,0.0012936592102050781,0.007433891296386719,0.8,0.5714285714285714,0.55,0.6,0.5,11.0
78,0.012065649032592773,0.010532855987548828,0.5,0.42857142857142855,0.45,0.4,0.5,11.0
79,0.00029349327087402344,0.01246953010559082,0.8333333333333334,0.7142857142857143,0.6666666666666666,1.0,0.3333333333333333,11.0
80,0.003782033920288086,0.00881648063659668,0.5,0.7142857142857143,0.65,0.8,0.5,11.0
81,0.0,0.01246953010559082,0.7,0.7142857142857143,0.65,0.8,0.5,11.0
82,0.002009868621826172,0.00881648063659668,0.9,0.8571428571428571,0.75,1.0,0.5,11.0
83,0.0,0.01246953010559082,1.0,0.8571428571428571,0.9,0.8,1.0,11.0
84,0.0020008087158203125,0.007815122604370117,0.5,0.5714285714285714,0.5416666666666666,0.75,0.3333333333333333,11.0
85,0.005346059799194336,0.007123470306396484,0.7,0.5714285714285714,0.4,0.8,0.0,11.0
86,0.002000093460083008,0.005815029144287109,1.0,0.8571428571428571,0.9,0.8,1.0,11.0
87,0.005911111831665039,0.006558418273925781,0.7,0.5714285714285714,0.55,0.6,0.5,11.0
88,0.001999378204345703,0.010161399841308594,0.4,0.42857142857142855,0.3,0.6,0.0,11.0
89,0.002087831497192383,0.0050356388092041016,0.75,0.7142857142857143,0.7083333333333333,0.75,0.6666666666666666,11.0
90,0.003000497817993164,0.010248422622680664,0.5,0.42857142857142855,0.3,0.6,0.0,11.0
91,0.0,0.010108232498168945,0.8,0.5714285714285714,0.55,0.6,0.5,11.0
92,0.002521038055419922,0.008727550506591797,0.7,0.5714285714285714,0.55,0.6,0.5,11.0
93,0.0050356388092041016,0.005072593688964844,0.7,0.7142857142857143,0.5,1.0,0.0,11.0
94,0.0,0.01246953010559082,1.0,1.0,1.0,1.0,1.0,11.0
95,0.0,0.010367155075073242,0.7,0.7142857142857143,0.65,0.8,0.5,11.0
96,0.005911111831665039,0.006558418273925781,0.8,0.5714285714285714,0.55,0.6,0.5,11.0
97,0.0015227794647216797,0.0050356388092041016,0.7,0.5714285714285714,0.55,0.6,0.5,11.0
98,0.0,0.010108232498168945,1.0,0.8571428571428571,0.75,1.0,0.5,11.0
99,0.0050356388092041016,0.005072593688964844,0.5,0.5714285714285714,0.5833333333333333,0.5,0.6666666666666666,11.0
0,0.0019922256469726562,0.010057449340820312,0.6000000000000001,0.42857142857142855,0.45,0.4,0.5,12.0
1,0.0019922256469726562,0.010057449340820312,0.7,0.5714285714285714,0.4,0.8,0.0,12.0
2,0.0019922256469726562,0.009056568145751953,0.7,0.7142857142857143,0.65,0.8,0.5,12.0
3,0.0019922256469726562,0.00804758071899414,0.7,0.5714285714285714,0.55,0.6,0.5,12.0
4,0.0010008811950683594,0.00804758071899414,0.6666666666666667,0.5714285714285714,0.5833333333333333,0.5,0.6666666666666666,12.0
5,0.00200653076171875,0.011051177978515625,0.4,0.5714285714285714,0.55,0.6,0.5,12.0
6,0.00200653076171875,0.010051250457763672,1.0,0.5714285714285714,0.7,0.4,1.0,12.0
7,0.0020024776458740234,0.011053085327148438,0.5,0.5714285714285714,0.4,0.8,0.0,12.0
8,0.0035123825073242188,0.009543180465698242,0.5,0.5714285714285714,0.55,0.6,0.5,12.0
9,0.002506732940673828,0.009543180465698242,0.6666666666666667,0.5714285714285714,0.5833333333333333,0.5,0.6666666666666666,12.0
10,0.002506732940673828,0.010559797286987305,0.5,0.5714285714285714,0.4,0.8,0.0,12.0
11,0.0025217533111572266,0.010059833526611328,0.5,0.42857142857142855,0.3,0.6,0.0,12.0
12,0.0025217533111572266,0.010855674743652344,0.7,0.7142857142857143,0.65,0.8,0.5,12.0
13,0.002521991729736328,0.009914875030517578,1.0,1.0,1.0,1.0,1.0,12.0
